t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
28360,77,0,0,0,0,M,s,0,0
28380,82,0,0,0,0,M,s,0,0
28400,80,0,0,0,0,M,s,0,0
28420,75,0,0,0,0,M,s,0,0
28440,85,0,0,0,0,M,s,0,0
28460,77,0,0,0,0,M,s,0,0
28480,82,0,0,0,0,M,s,0,0
28500,80,0,0,0,0,M,s,0,0
28520,75,0,0,0,0,M,s,0,0
28540,84,0,0,0,0,M,s,0,0
28560,76,0,0,0,0,M,s,0,0
28580,82,0,0,0,0,M,s,0,0
28600,79,0,0,0,0,M,s,0,0
28620,76,0,0,0,0,M,s,0,0
28640,84,0,0,0,0,M,s,0,0
28660,76,0,0,0,0,M,s,0,0
28680,83,0,0,0,0,M,s,0,0
28700,79,0,0,0,0,M,s,0,0
28720,76,0,0,0,0,M,s,0,0
28740,84,0,0,0,0,M,s,0,0
28760,76,0,0,0,0,M,s,0,0
28780,84,0,0,0,0,M,s,0,0
28800,79,0,0,0,0,M,s,0,0
28820,77,0,0,0,0,M,s,0,0
28840,83,0,0,0,0,M,s,0,0
28860,76,0,0,0,0,M,s,0,0
28880,84,0,0,0,0,M,s,0,0
28900,79,0,0,0,0,M,s,0,0
28920,78,0,0,0,0,M,s,0,0
28940,83,0,0,0,0,M,s,0,0
28960,76,0,0,0,0,M,s,0,0
28980,85,0,0,0,0,M,s,0,0
29000,78,0,0,0,0,M,s,0,0
29020,78,0,0,0,0,M,s,0,0
29040,82,0,0,0,0,M,s,0,0
29060,75,0,0,0,0,M,s,0,0
29080,85,0,0,0,0,M,s,0,0
29100,78,0,0,0,0,M,s,0,0
29120,79,0,0,0,0,M,s,0,0
29140,82,0,0,0,0,M,s,0,0
29160,75,0,0,0,0,M,s,0,0
29180,86,0,0,0,0,M,s,0,0
29200,78,0,0,0,0,M,s,0,0
29220,79,0,0,0,0,M,s,0,0
29240,81,0,0,0,0,M,s,0,0
29260,75,0,0,0,0,M,s,0,0
29280,86,0,0,0,0,M,s,0,0
29300,78,0,0,0,0,M,s,0,0
29320,80,0,0,0,0,M,s,0,0
29340,81,0,0,0,0,M,s,0,0
29360,75,0,0,0,0,M,s,0,0
29380,86,0,0,0,0,M,s,0,0
29400,78,0,0,0,0,M,s,0,0
29420,81,0,0,0,0,M,s,0,0
29440,81,0,0,0,0,M,s,0,0
29460,75,0,0,0,0,M,s,0,0
29480,86,0,0,0,0,M,s,0,0
29500,77,0,0,0,0,M,s,0,0
29520,81,0,0,0,0,M,s,0,0
29540,81,0,0,0,0,M,s,0,0
29560,75,0,0,0,0,M,s,0,0
29580,85,0,0,0,0,M,s,0,0
29600,77,0,0,0,0,M,s,0,0
29620,82,0,0,0,0,M,s,0,0
29640,80,0,0,0,0,M,s,0,0
29660,75,0,0,0,0,M,s,0,0
29680,85,0,0,0,0,M,s,0,0
29700,77,0,0,0,0,M,s,0,0
29720,83,0,0,0,0,M,s,0,0
29740,80,0,0,0,0,M,s,0,0
29760,76,0,0,0,0,M,s,0,0
29780,85,0,0,0,0,M,s,0,0
29800,77,0,0,0,0,M,s,0,0
29820,84,0,0,0,0,M,s,0,0
29840,80,0,0,0,0,M,s,0,0
29860,76,0,0,0,0,M,s,0,0
29880,85,0,0,0,0,M,s,0,0
29900,77,0,0,0,0,M,s,0,0
29920,84,0,0,0,0,M,s,0,0
29940,80,0,0,0,0,M,s,0,0
29960,77,0,0,0,0,M,s,0,0
29980,84,0,0,0,0,M,s,0,0
30000,77,0,0,0,0,M,s,0,0
30020,85,0,0,0,0,M,s,0,0
30040,79,0,0,0,0,M,s,0,0
30060,78,0,0,0,0,M,s,0,0
30080,84,0,0,0,0,M,s,0,0
30100,77,0,0,0,0,M,s,0,0
30120,85,0,0,0,0,M,s,0,0
30140,79,0,0,0,0,M,s,0,0
30160,79,0,0,0,0,M,s,0,0
30180,84,0,0,0,0,M,s,0,0
30200,77,0,0,0,0,M,s,0,0
30220,87,0,0,0,0,M,s,0,0
30240,80,0,0,0,0,M,s,0,0
30260,79,0,0,0,0,M,s,0,0
30280,84,0,0,0,0,M,s,0,0
30300,77,0,0,0,0,M,s,0,0
30320,87,0,0,0,0,M,s,0,0
30340,79,0,0,0,0,M,s,0,0
30360,80,0,0,0,0,M,s,0,0
30380,83,0,0,0,0,M,s,0,0
30400,76,0,0,0,0,M,s,0,0
